category,canonical_field,source_endpoints,likely_use,priority
unknown,market_hours.future.MET,market_hours,unknown,medium
unknown,market_hours.future.MET.category,market_hours,unknown,medium
unknown,market_hours.future.MET.date,market_hours,unknown,medium
unknown,market_hours.future.MET.exchange,market_hours,unknown,low
unknown,market_hours.future.MET.marketType,market_hours,unknown,medium
unknown,market_hours.future.MET.product,market_hours,unknown,medium
unknown,market_hours.future.MET.productName,market_hours,unknown,medium
unknown,market_hours.future.MET.sessionHours,market_hours,unknown,medium
unknown,market_hours.future.MET.sessionHours.noTrading,market_hours,unknown,medium
unknown,market_hours.future.MET.sessionHours.noTrading.*,market_hours,unknown,medium
unknown,market_hours.future.MET.sessionHours.noTrading.*.end,market_hours,unknown,medium
unknown,market_hours.future.MET.sessionHours.noTrading.*.start,market_hours,unknown,medium
unknown,market_hours.future.MET.sessionHours.regularMarket,market_hours,unknown,medium
unknown,market_hours.future.MET.sessionHours.regularMarket.*,market_hours,unknown,medium
unknown,market_hours.future.MET.sessionHours.regularMarket.*.end,market_hours,unknown,medium
unknown,market_hours.future.MET.sessionHours.regularMarket.*.start,market_hours,unknown,medium
unknown,market_hours.future.MGC,market_hours,unknown,medium
unknown,market_hours.future.MGC.category,market_hours,unknown,medium
unknown,market_hours.future.MGC.date,market_hours,unknown,medium
unknown,market_hours.future.MGC.exchange,market_hours,unknown,low
unknown,market_hours.future.MGC.marketType,market_hours,unknown,medium
unknown,market_hours.future.MGC.product,market_hours,unknown,medium
unknown,market_hours.future.MGC.productName,market_hours,unknown,medium
unknown,market_hours.future.MGC.sessionHours,market_hours,unknown,medium
unknown,market_hours.future.MGC.sessionHours.noTrading,market_hours,unknown,medium
unknown,market_hours.future.MGC.sessionHours.noTrading.*,market_hours,unknown,medium
unknown,market_hours.future.MGC.sessionHours.noTrading.*.end,market_hours,unknown,medium
unknown,market_hours.future.MGC.sessionHours.noTrading.*.start,market_hours,unknown,medium
unknown,market_hours.future.MGC.sessionHours.regularMarket,market_hours,unknown,medium
unknown,market_hours.future.MGC.sessionHours.regularMarket.*,market_hours,unknown,medium
unknown,market_hours.future.MGC.sessionHours.regularMarket.*.end,market_hours,unknown,medium
unknown,market_hours.future.MGC.sessionHours.regularMarket.*.start,market_hours,unknown,medium
unknown,market_hours.future.MHG,market_hours,unknown,medium
unknown,market_hours.future.MHG.category,market_hours,unknown,medium
unknown,market_hours.future.MHG.date,market_hours,unknown,medium
unknown,market_hours.future.MHG.exchange,market_hours,unknown,low
unknown,market_hours.future.MHG.marketType,market_hours,unknown,medium
unknown,market_hours.future.MHG.product,market_hours,unknown,medium
unknown,market_hours.future.MHG.productName,market_hours,unknown,medium
unknown,market_hours.future.MHG.sessionHours,market_hours,unknown,medium
unknown,market_hours.future.MHG.sessionHours.noTrading,market_hours,unknown,medium
unknown,market_hours.future.MHG.sessionHours.noTrading.*,market_hours,unknown,medium
unknown,market_hours.future.MHG.sessionHours.noTrading.*.end,market_hours,unknown,medium
unknown,market_hours.future.MHG.sessionHours.noTrading.*.start,market_hours,unknown,medium
unknown,market_hours.future.MHG.sessionHours.regularMarket,market_hours,unknown,medium
unknown,market_hours.future.MHG.sessionHours.regularMarket.*,market_hours,unknown,medium
unknown,market_hours.future.MHG.sessionHours.regularMarket.*.end,market_hours,unknown,medium
unknown,market_hours.future.MHG.sessionHours.regularMarket.*.start,market_hours,unknown,medium
unknown,market_hours.future.MHO,market_hours,unknown,medium
unknown,market_hours.future.MHO.category,market_hours,unknown,medium
unknown,market_hours.future.MHO.date,market_hours,unknown,medium
unknown,market_hours.future.MHO.exchange,market_hours,unknown,low
unknown,market_hours.future.MHO.marketType,market_hours,unknown,medium
unknown,market_hours.future.MHO.product,market_hours,unknown,medium
unknown,market_hours.future.MHO.productName,market_hours,unknown,medium
unknown,market_hours.future.MHO.sessionHours,market_hours,unknown,medium
unknown,market_hours.future.MHO.sessionHours.noTrading,market_hours,unknown,medium
unknown,market_hours.future.MHO.sessionHours.noTrading.*,market_hours,unknown,medium
unknown,market_hours.future.MHO.sessionHours.noTrading.*.end,market_hours,unknown,medium
unknown,market_hours.future.MHO.sessionHours.noTrading.*.start,market_hours,unknown,medium
unknown,market_hours.future.MHO.sessionHours.regularMarket,market_hours,unknown,medium
unknown,market_hours.future.MHO.sessionHours.regularMarket.*,market_hours,unknown,medium
unknown,market_hours.future.MHO.sessionHours.regularMarket.*.end,market_hours,unknown,medium
unknown,market_hours.future.MHO.sessionHours.regularMarket.*.start,market_hours,unknown,medium
unknown,market_hours.future.MLN,market_hours,unknown,medium
unknown,market_hours.future.MLN.category,market_hours,unknown,medium
unknown,market_hours.future.MLN.date,market_hours,unknown,medium
unknown,market_hours.future.MLN.exchange,market_hours,unknown,low
unknown,market_hours.future.MLN.marketType,market_hours,unknown,medium
unknown,market_hours.future.MLN.product,market_hours,unknown,medium
unknown,market_hours.future.MLN.productName,market_hours,unknown,medium
unknown,market_hours.future.MLN.sessionHours,market_hours,unknown,medium
unknown,market_hours.future.MLN.sessionHours.noTrading,market_hours,unknown,medium
unknown,market_hours.future.MLN.sessionHours.noTrading.*,market_hours,unknown,medium
unknown,market_hours.future.MLN.sessionHours.noTrading.*.end,market_hours,unknown,medium
unknown,market_hours.future.MLN.sessionHours.noTrading.*.start,market_hours,unknown,medium
unknown,market_hours.future.MLN.sessionHours.regularMarket,market_hours,unknown,medium
unknown,market_hours.future.MLN.sessionHours.regularMarket.*,market_hours,unknown,medium
unknown,market_hours.future.MLN.sessionHours.regularMarket.*.end,market_hours,unknown,medium
unknown,market_hours.future.MLN.sessionHours.regularMarket.*.start,market_hours,unknown,medium
unknown,market_hours.future.MNG,market_hours,unknown,medium
unknown,market_hours.future.MNG.category,market_hours,unknown,medium
unknown,market_hours.future.MNG.date,market_hours,unknown,medium
unknown,market_hours.future.MNG.exchange,market_hours,unknown,low
unknown,market_hours.future.MNG.marketType,market_hours,unknown,medium
unknown,market_hours.future.MNG.product,market_hours,unknown,medium
unknown,market_hours.future.MNG.productName,market_hours,unknown,medium
unknown,market_hours.future.MNG.sessionHours,market_hours,unknown,medium
unknown,market_hours.future.MNG.sessionHours.noTrading,market_hours,unknown,medium
unknown,market_hours.future.MNG.sessionHours.noTrading.*,market_hours,unknown,medium
unknown,market_hours.future.MNG.sessionHours.noTrading.*.end,market_hours,unknown,medium
unknown,market_hours.future.MNG.sessionHours.noTrading.*.start,market_hours,unknown,medium
unknown,market_hours.future.MNG.sessionHours.regularMarket,market_hours,unknown,medium
unknown,market_hours.future.MNG.sessionHours.regularMarket.*,market_hours,unknown,medium
unknown,market_hours.future.MNG.sessionHours.regularMarket.*.end,market_hours,unknown,medium
unknown,market_hours.future.MNG.sessionHours.regularMarket.*.start,market_hours,unknown,medium
unknown,market_hours.future.MNK,market_hours,unknown,medium
unknown,market_hours.future.MNK.category,market_hours,unknown,medium
unknown,market_hours.future.MNK.date,market_hours,unknown,medium
unknown,market_hours.future.MNK.exchange,market_hours,unknown,low
unknown,market_hours.future.MNK.marketType,market_hours,unknown,medium
unknown,market_hours.future.MNK.product,market_hours,unknown,medium
unknown,market_hours.future.MNK.productName,market_hours,unknown,medium
unknown,market_hours.future.MNK.sessionHours,market_hours,unknown,medium
unknown,market_hours.future.MNK.sessionHours.noTrading,market_hours,unknown,medium
unknown,market_hours.future.MNK.sessionHours.noTrading.*,market_hours,unknown,medium
unknown,market_hours.future.MNK.sessionHours.noTrading.*.end,market_hours,unknown,medium
unknown,market_hours.future.MNK.sessionHours.noTrading.*.start,market_hours,unknown,medium
unknown,market_hours.future.MNK.sessionHours.regularMarket,market_hours,unknown,medium
unknown,market_hours.future.MNK.sessionHours.regularMarket.*,market_hours,unknown,medium
unknown,market_hours.future.MNK.sessionHours.regularMarket.*.end,market_hours,unknown,medium
unknown,market_hours.future.MNK.sessionHours.regularMarket.*.start,market_hours,unknown,medium
unknown,market_hours.future.MNQ,market_hours,unknown,medium
unknown,market_hours.future.MNQ.category,market_hours,unknown,medium
unknown,market_hours.future.MNQ.date,market_hours,unknown,medium
unknown,market_hours.future.MNQ.exchange,market_hours,unknown,low
unknown,market_hours.future.MNQ.marketType,market_hours,unknown,medium
unknown,market_hours.future.MNQ.product,market_hours,unknown,medium
unknown,market_hours.future.MNQ.productName,market_hours,unknown,medium
unknown,market_hours.future.MNQ.sessionHours,market_hours,unknown,medium
unknown,market_hours.future.MNQ.sessionHours.noTrading,market_hours,unknown,medium
unknown,market_hours.future.MNQ.sessionHours.noTrading.*,market_hours,unknown,medium
unknown,market_hours.future.MNQ.sessionHours.noTrading.*.end,market_hours,unknown,medium
unknown,market_hours.future.MNQ.sessionHours.noTrading.*.start,market_hours,unknown,medium
unknown,market_hours.future.MNQ.sessionHours.regularMarket,market_hours,unknown,medium
unknown,market_hours.future.MNQ.sessionHours.regularMarket.*,market_hours,unknown,medium
unknown,market_hours.future.MNQ.sessionHours.regularMarket.*.end,market_hours,unknown,medium
unknown,market_hours.future.MNQ.sessionHours.regularMarket.*.start,market_hours,unknown,medium
unknown,market_hours.future.MRB,market_hours,unknown,medium
unknown,market_hours.future.MRB.category,market_hours,unknown,medium
unknown,market_hours.future.MRB.date,market_hours,unknown,medium
unknown,market_hours.future.MRB.exchange,market_hours,unknown,low
unknown,market_hours.future.MRB.marketType,market_hours,unknown,medium
unknown,market_hours.future.MRB.product,market_hours,unknown,medium
unknown,market_hours.future.MRB.productName,market_hours,unknown,medium
unknown,market_hours.future.MRB.sessionHours,market_hours,unknown,medium
unknown,market_hours.future.MRB.sessionHours.noTrading,market_hours,unknown,medium
unknown,market_hours.future.MRB.sessionHours.noTrading.*,market_hours,unknown,medium
unknown,market_hours.future.MRB.sessionHours.noTrading.*.end,market_hours,unknown,medium
unknown,market_hours.future.MRB.sessionHours.noTrading.*.start,market_hours,unknown,medium
unknown,market_hours.future.MRB.sessionHours.regularMarket,market_hours,unknown,medium
unknown,market_hours.future.MRB.sessionHours.regularMarket.*,market_hours,unknown,medium
unknown,market_hours.future.MRB.sessionHours.regularMarket.*.end,market_hours,unknown,medium
unknown,market_hours.future.MRB.sessionHours.regularMarket.*.start,market_hours,unknown,medium
unknown,market_hours.future.MSF,market_hours,unknown,medium
unknown,market_hours.future.MSF.category,market_hours,unknown,medium
unknown,market_hours.future.MSF.date,market_hours,unknown,medium
unknown,market_hours.future.MSF.exchange,market_hours,unknown,low
unknown,market_hours.future.MSF.marketType,market_hours,unknown,medium
unknown,market_hours.future.MSF.product,market_hours,unknown,medium
unknown,market_hours.future.MSF.productName,market_hours,unknown,medium
unknown,market_hours.future.MSF.sessionHours,market_hours,unknown,medium
unknown,market_hours.future.MSF.sessionHours.noTrading,market_hours,unknown,medium
unknown,market_hours.future.MSF.sessionHours.noTrading.*,market_hours,unknown,medium
unknown,market_hours.future.MSF.sessionHours.noTrading.*.end,market_hours,unknown,medium
unknown,market_hours.future.MSF.sessionHours.noTrading.*.start,market_hours,unknown,medium
unknown,market_hours.future.MSF.sessionHours.regularMarket,market_hours,unknown,medium
unknown,market_hours.future.MSF.sessionHours.regularMarket.*,market_hours,unknown,medium
unknown,market_hours.future.MSF.sessionHours.regularMarket.*.end,market_hours,unknown,medium
unknown,market_hours.future.MSF.sessionHours.regularMarket.*.start,market_hours,unknown,medium
unknown,market_hours.future.MSL,market_hours,unknown,medium
unknown,market_hours.future.MSL.category,market_hours,unknown,medium
unknown,market_hours.future.MSL.date,market_hours,unknown,medium
unknown,market_hours.future.MSL.exchange,market_hours,unknown,low
unknown,market_hours.future.MSL.marketType,market_hours,unknown,medium
unknown,market_hours.future.MSL.product,market_hours,unknown,medium
unknown,market_hours.future.MSL.productName,market_hours,unknown,medium
unknown,market_hours.future.MSL.sessionHours,market_hours,unknown,medium
unknown,market_hours.future.MSL.sessionHours.noTrading,market_hours,unknown,medium
unknown,market_hours.future.MSL.sessionHours.noTrading.*,market_hours,unknown,medium
unknown,market_hours.future.MSL.sessionHours.noTrading.*.end,market_hours,unknown,medium
unknown,market_hours.future.MSL.sessionHours.noTrading.*.start,market_hours,unknown,medium
unknown,market_hours.future.MSL.sessionHours.regularMarket,market_hours,unknown,medium
unknown,market_hours.future.MSL.sessionHours.regularMarket.*,market_hours,unknown,medium
unknown,market_hours.future.MSL.sessionHours.regularMarket.*.end,market_hours,unknown,medium
unknown,market_hours.future.MSL.sessionHours.regularMarket.*.start,market_hours,unknown,medium
